,Zoning_Class,Lot_Extent,Lot_Size,Road_Type,Property_Shape,Land_Outline,Utility_Type,Lot_Configuration,Property_Slope,Neighborhood,Condition1,Condition2,House_Type,House_Design,Overall_Material,Construction_Year,Remodel_Year,Roof_Design,Roof_Quality,Exterior1st,Exterior2nd,Brick_Veneer_Type,Brick_Veneer_Area,Exterior_Material,Exterior_Condition,Foundation_Type,Basement_Height,Basement_Condition,Exposure_Level,BsmtFinType1,BsmtFinSF1,BsmtFinType2,Total_Basement_Area,Heating_Type,Heating_Quality,Air_Conditioning,Electrical_System,First_Floor_Area,Second_Floor_Area,Grade_Living_Area,Full_Bathroom_Above_Grade,Half_Bathroom_Above_Grade,Kitchen_Quality,Rooms_Above_Grade,Functional_Rate,Fireplaces,Fireplace_Quality,Garage,Garage_Built_Year,Garage_Finish_Year,Garage_Size,Garage_Quality,Garage_Condition,Pavedd_Drive,Sale_Type,Sale_Condition,Sale_Price
64,RLD,70.04583333333333,9375,Paved,Reg,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,1Fam,2Story,7,1997,1998,Gable,SS,VinylSd,VinylSd,BrkFace,573.0,TA,TA,PC,Gd,TA,No,GLQ,739,Unf,1057,GasA,Ex,Y,SBrkr,1057,977,2034,2,1,Gd,8,TF,0,,Attchd,1998.0,RFn,2,TA,TA,Y,WD,Normal,219500
65,RLD,76.0,9591,Paved,Reg,Lvl,AllPub,I,GS,NridgHt,Norm,Norm,1Fam,2Story,8,2004,2005,Gable,SS,VinylSd,VinylSd,BrkFace,344.0,Gd,TA,PC,Ex,TA,Av,Unf,0,Unf,1143,GasA,Ex,Y,SBrkr,1143,1330,2473,2,1,Gd,9,TF,1,Gd,BuiltIn,2004.0,RFn,3,TA,TA,Y,WD,Normal,317000
66,RLD,70.04583333333333,19900,Paved,Reg,Lvl,AllPub,I,GS,NAmes,PosA,Norm,1Fam,1Story,7,1970,1989,Gable,SS,Plywood,Plywood,BrkFace,287.0,TA,TA,CB,Gd,TA,Gd,GLQ,912,Unf,1947,GasA,TA,Y,SBrkr,2207,0,2207,2,0,TA,7,MD1,1,Gd,Attchd,1970.0,RFn,2,TA,TA,Y,WD,Normal,180000
67,RLD,72.0,10665,Paved,IR1,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,1Fam,1Story,7,2003,2003,Gable,SS,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PC,Gd,TA,Av,GLQ,1013,Unf,1453,GasA,Ex,Y,SBrkr,1479,0,1479,2,0,Gd,7,TF,0,,Attchd,2003.0,RFn,2,TA,TA,Y,WD,Normal,226000
68,RMD,47.0,4608,Paved,Reg,Lvl,AllPub,C,GS,OldTown,Artery,Norm,1Fam,1Story,4,1945,1950,Gable,SS,MetalSd,MetalSd,None,0.0,TA,Gd,CB,TA,TA,No,Unf,0,Unf,747,GasA,TA,Y,SBrkr,747,0,747,1,0,TA,4,TF,0,,Attchd,1945.0,Unf,1,TA,TA,Y,WD,Normal,80000
69,RLD,81.0,15593,Paved,Reg,Lvl,AllPub,C,GS,ClearCr,Norm,Norm,1Fam,1.5Fin,7,1953,1953,Gable,SS,BrkFace,AsbShng,None,0.0,Gd,TA,CB,TA,TA,No,BLQ,603,Unf,1304,GasW,TA,Y,SBrkr,1304,983,2287,2,0,TA,7,TF,1,TA,Attchd,1953.0,Fin,2,TA,TA,Y,WD,Normal,225000
70,RLD,95.0,13651,Paved,IR1,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,7,1973,1973,Gable,SS,Plywood,Plywood,BrkFace,1115.0,TA,Gd,CB,Gd,TA,Gd,ALQ,1880,Unf,2223,GasA,Ex,Y,SBrkr,2223,0,2223,2,0,TA,8,TF,2,Gd,Attchd,1973.0,Fin,2,TA,TA,Y,WD,Normal,244000
71,RLD,69.0,7599,Paved,Reg,Lvl,AllPub,C,GS,Mitchel,Norm,Norm,1Fam,1Story,4,1982,2006,Gable,SS,HdBoard,Plywood,None,0.0,TA,TA,CB,TA,TA,No,ALQ,565,Unf,845,GasA,TA,Y,SBrkr,845,0,845,1,0,TA,4,TF,0,,Detchd,1987.0,Unf,2,TA,TA,Y,WD,Normal,129500
72,RLD,74.0,10141,Paved,IR1,Lvl,AllPub,C,GS,Gilbert,Norm,Norm,1Fam,2Story,7,1998,1998,Gable,SS,VinylSd,VinylSd,BrkFace,40.0,TA,TA,PC,Gd,TA,No,Unf,0,Unf,832,GasA,Gd,Y,SBrkr,885,833,1718,2,1,TA,7,TF,1,TA,Attchd,1998.0,Fin,2,TA,TA,Y,WD,Normal,185000
73,RLD,85.0,10200,Paved,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,5,1954,2003,Gable,SS,Wd Sdng,Wd Sdng,BrkFace,104.0,TA,TA,CB,TA,TA,No,ALQ,320,BLQ,1086,GasA,Gd,Y,SBrkr,1086,0,1086,1,0,TA,6,TF,0,,Attchd,1989.0,Unf,2,TA,TA,Y,WD,Normal,144900
74,RMD,60.0,5790,Paved,Reg,Lvl,AllPub,C,GS,OldTown,Norm,Norm,1Fam,2Story,3,1915,1950,Gambrel,SS,VinylSd,VinylSd,None,0.0,Gd,Gd,CB,Fa,TA,No,Unf,0,Unf,840,GasA,Gd,N,SBrkr,840,765,1605,2,0,TA,8,TF,0,,Detchd,1915.0,Unf,1,TA,TA,Y,WD,Normal,107400
75,RMD,21.0,1596,Paved,Reg,Lvl,AllPub,I,GS,MeadowV,Norm,Norm,Twnhs,SLvl,4,1973,1973,Gable,SS,CemntBd,CmentBd,None,0.0,TA,TA,CB,Gd,TA,Gd,GLQ,462,Unf,462,GasA,TA,Y,SBrkr,526,462,988,1,0,TA,5,TF,0,,BuiltIn,1973.0,Unf,1,TA,TA,Y,WD,Normal,91000
76,RLD,70.04583333333333,8475,Paved,IR1,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,4,1956,1956,Gable,SS,VinylSd,VinylSd,None,0.0,TA,TA,CB,TA,TA,No,ALQ,228,Unf,952,GasA,Ex,Y,FuseA,952,0,952,1,0,TA,4,TF,0,,Detchd,1956.0,Unf,1,TA,TA,Y,WD,Normal,135750
77,RMD,50.0,8635,Paved,Reg,Lvl,AllPub,I,GS,BrkSide,Norm,Norm,1Fam,1.5Fin,5,1948,2001,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CB,TA,TA,No,BLQ,336,GLQ,672,GasA,TA,Y,SBrkr,1072,213,1285,1,0,TA,6,MD1,0,,Detchd,1948.0,Unf,1,TA,TA,Y,WD,Normal,127000
78,RLD,72.0,10778,Paved,Reg,Lvl,AllPub,I,GS,Sawyer,Norm,Norm,Duplex,1Story,4,1968,1968,Hip,SS,HdBoard,HdBoard,None,0.0,TA,TA,CB,TA,TA,No,Unf,0,Unf,1768,GasA,TA,N,SBrkr,1768,0,1768,2,0,TA,8,TF,0,,,,,0,,,Y,WD,Normal,136500
79,RMD,60.0,10440,Paved,Reg,Lvl,AllPub,C,GS,OldTown,Norm,Norm,1Fam,2Story,5,1910,1981,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PC,TA,TA,No,Unf,0,Unf,440,GasA,Gd,Y,SBrkr,682,548,1230,1,1,TA,5,TF,0,,Detchd,1966.0,Unf,2,TA,TA,Y,WD,Normal,110000
80,RLD,100.0,13000,Paved,Reg,Lvl,AllPub,C,GS,NAmes,Norm,Norm,1Fam,2Story,6,1968,1968,Gable,SS,VinylSd,VinylSd,BrkFace,576.0,TA,Gd,CB,Gd,TA,No,Rec,448,Unf,896,GasA,TA,Y,SBrkr,1182,960,2142,2,1,Gd,8,TF,1,Gd,Attchd,1968.0,Fin,1,TA,TA,Y,WD,Normal,193500
81,RMD,32.0,4500,Paved,Reg,Lvl,AllPub,FR2P,GS,Mitchel,Norm,Norm,TwnhsE,1Story,6,1998,1998,Hip,SS,VinylSd,VinylSd,BrkFace,443.0,TA,Gd,PC,Ex,Gd,No,GLQ,1201,Unf,1237,GasA,Ex,Y,SBrkr,1337,0,1337,2,0,TA,5,TF,0,,Attchd,1998.0,Fin,2,TA,TA,Y,WD,Normal,153500
82,RLD,78.0,10206,Paved,Reg,Lvl,AllPub,I,GS,Somerst,Norm,Norm,1Fam,1Story,8,2007,2007,Gable,SS,VinylSd,VinylSd,Stone,468.0,TA,TA,PC,Gd,TA,No,GLQ,33,Unf,1563,GasA,Ex,Y,SBrkr,1563,0,1563,2,0,Gd,6,TF,1,Gd,Attchd,2007.0,RFn,3,TA,TA,Y,WD,Normal,245000
83,RLD,80.0,8892,Paved,IR1,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,5,1960,1960,Gable,SS,MetalSd,MetalSd,BrkCmn,66.0,TA,TA,CB,TA,TA,No,Unf,0,Unf,1065,GasA,Gd,Y,SBrkr,1065,0,1065,1,1,TA,6,TF,0,,Detchd,1974.0,Unf,2,TA,TA,Y,COD,Normal,126500
84,RLD,70.04583333333333,8530,Paved,IR1,Lvl,AllPub,I,GS,Gilbert,Norm,Norm,1Fam,SLvl,7,1995,1996,Gable,SS,HdBoard,HdBoard,BrkFace,22.0,TA,TA,PC,Gd,TA,No,Unf,0,Unf,384,GasA,Gd,Y,SBrkr,804,670,1474,2,1,TA,7,TF,1,TA,BuiltIn,1995.0,Fin,2,TA,TA,Y,WD,Normal,168500
85,RLD,121.0,16059,Paved,Reg,Lvl,AllPub,C,GS,NoRidge,Norm,Norm,1Fam,2Story,8,1991,1992,Hip,SS,HdBoard,HdBoard,BrkFace,284.0,Gd,TA,CB,Gd,TA,No,Unf,0,Unf,1288,GasA,Ex,Y,SBrkr,1301,1116,2417,2,1,Gd,9,TF,1,TA,Attchd,1991.0,Unf,2,TA,TA,Y,WD,Normal,260000
86,RLD,122.0,11911,Paved,IR2,Lvl,AllPub,I,GS,Gilbert,Norm,Norm,1Fam,2Story,6,2005,2005,Gable,SS,VinylSd,VinylSd,None,0.0,Gd,TA,PC,Gd,TA,Av,Unf,0,Unf,684,GasA,Ex,Y,SBrkr,684,876,1560,2,1,Gd,6,TF,1,Gd,BuiltIn,2005.0,Fin,2,TA,TA,Y,WD,Normal,174000
87,FVR,40.0,3951,Paved,Reg,Lvl,AllPub,C,GS,Somerst,Norm,Norm,TwnhsE,2Story,6,2009,2009,Gable,SS,VinylSd,VinylSd,Stone,76.0,Gd,TA,PC,Gd,TA,Av,Unf,0,Unf,612,GasA,Ex,Y,SBrkr,612,612,1224,2,1,Gd,4,TF,0,,Detchd,2009.0,RFn,2,TA,TA,Y,New,Partial,164500
88,Commer,105.0,8470,Paved,IR1,Lvl,AllPub,C,GS,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,1915,1982,Hip,SS,Plywood,Plywood,None,0.0,Fa,Fa,CB,TA,Fa,No,Unf,0,Unf,1013,GasA,TA,N,SBrkr,1013,0,1526,1,0,Fa,6,TF,0,,,,,0,,,N,ConLD,Abnorml,85000
89,RLD,60.0,8070,Paved,Reg,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,1Fam,1Story,4,1994,1995,Gable,SS,VinylSd,VinylSd,None,0.0,TA,TA,PC,Gd,TA,No,GLQ,588,Unf,990,GasA,Ex,Y,SBrkr,990,0,990,1,0,TA,5,TF,0,,,,,0,,,Y,WD,Normal,123600
90,RLD,60.0,7200,Paved,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,4,1950,1950,Gable,SS,BrkFace,Wd Sdng,None,0.0,TA,TA,SL,,,,,0,,0,GasA,TA,Y,FuseA,1040,0,1040,1,0,TA,4,TF,0,,Detchd,1950.0,Unf,2,TA,TA,Y,WD,Normal,109900
91,RLD,85.0,8500,Paved,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,5,1961,1961,Hip,SS,HdBoard,HdBoard,BrkCmn,203.0,TA,TA,CB,TA,TA,No,Rec,600,Unf,1235,GasA,TA,Y,SBrkr,1235,0,1235,1,0,TA,6,TF,0,,Attchd,1961.0,Unf,2,TA,TA,Y,WD,Abnorml,98600
92,RLD,80.0,13360,Paved,IR1,HLS,AllPub,I,GS,Crawfor,Norm,Norm,1Fam,1Story,5,1921,2006,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BT,Gd,TA,No,ALQ,713,Unf,876,GasA,Ex,Y,SBrkr,964,0,964,1,0,TA,5,TF,0,,Detchd,1921.0,Unf,2,TA,TA,Y,WD,Normal,163500
93,Commer,60.0,7200,Paved,Reg,Lvl,AllPub,C,GS,OldTown,Norm,Norm,2fmCon,2.5Unf,6,1910,1998,Hip,SS,MetalSd,MetalSd,None,0.0,TA,TA,BT,TA,Fa,Mn,Rec,1046,Unf,1214,GasW,Ex,N,SBrkr,1260,1031,2291,2,0,TA,9,TF,1,Gd,Detchd,1900.0,Unf,2,TA,TA,Y,WD,Normal,133900
94,RLD,69.0,9337,Paved,IR1,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,1Fam,2Story,6,1997,1997,Gable,SS,VinylSd,VinylSd,None,0.0,TA,Gd,PC,Gd,TA,No,GLQ,648,Unf,824,GasA,Ex,Y,SBrkr,905,881,1786,2,1,Gd,7,TF,0,,Attchd,1997.0,RFn,2,TA,TA,Y,WD,Normal,204750
95,RLD,70.04583333333333,9765,Paved,IR2,Lvl,AllPub,C,GS,Gilbert,Norm,Norm,1Fam,2Story,6,1993,1993,Gable,SS,VinylSd,VinylSd,BrkFace,68.0,Ex,Gd,PC,Gd,Gd,No,ALQ,310,Unf,680,GasA,Gd,Y,SBrkr,680,790,1470,2,1,TA,6,TF,1,TA,BuiltIn,1993.0,Fin,2,TA,TA,Y,WD,Normal,185000
96,RLD,78.0,10264,Paved,IR1,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,1Fam,1Story,7,1999,1999,Gable,SS,VinylSd,VinylSd,BrkFace,183.0,Gd,TA,PC,Gd,TA,Av,ALQ,1162,Unf,1588,GasA,Ex,Y,SBrkr,1588,0,1588,2,0,Gd,6,TF,0,,Attchd,1999.0,RFn,2,TA,TA,Y,WD,Normal,214000
97,RLD,73.0,10921,Paved,Reg,HLS,AllPub,I,GS,Edwards,Norm,Norm,1Fam,1Story,4,1965,1965,Hip,SS,HdBoard,HdBoard,BrkFace,48.0,TA,TA,CB,TA,TA,No,Rec,520,Unf,960,GasA,TA,Y,FuseF,960,0,960,1,0,TA,6,TF,0,,Attchd,1965.0,Fin,1,TA,TA,P,WD,Normal,94750
98,RLD,85.0,10625,Paved,Reg,Lvl,AllPub,C,GS,Edwards,Norm,Norm,1Fam,1Story,5,1920,1950,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BT,TA,TA,No,ALQ,108,Unf,458,GasA,Fa,N,SBrkr,835,0,835,1,0,TA,5,TF,0,,Basment,1920.0,Unf,1,Fa,TA,Y,COD,Abnorml,83000
99,RLD,77.0,9320,Paved,IR1,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,4,1959,1959,Gable,SS,Plywood,Plywood,None,0.0,TA,TA,CB,TA,TA,No,ALQ,569,Unf,950,GasA,Fa,Y,SBrkr,1225,0,1225,1,1,TA,6,TF,0,,,,,0,,,Y,WD,Normal,128950
100,RLD,70.04583333333333,10603,Paved,IR1,Lvl,AllPub,I,GS,NWAmes,Norm,Norm,1Fam,1Story,6,1977,2001,Gable,SS,Plywood,Plywood,BrkFace,28.0,TA,TA,PC,TA,TA,Mn,ALQ,1200,Unf,1610,GasA,Gd,Y,SBrkr,1610,0,1610,2,0,Gd,6,TF,2,TA,Attchd,1977.0,RFn,2,TA,TA,Y,WD,Normal,205000
101,RLD,77.0,9206,Paved,Reg,Lvl,AllPub,I,GS,SawyerW,Norm,Norm,1Fam,2Story,6,1985,1985,Gable,SS,HdBoard,HdBoard,BrkFace,336.0,Gd,TA,CB,Gd,TA,No,Unf,0,Unf,741,GasA,TA,Y,SBrkr,977,755,1732,2,1,Gd,7,TF,1,TA,Attchd,1985.0,Fin,2,TA,TA,Y,WD,Normal,178000
102,RLD,64.0,7018,Paved,Reg,Bnk,AllPub,I,GS,SawyerW,Norm,Norm,Duplex,1Story,5,1979,1979,Gable,SS,HdBoard,HdBoard,None,0.0,TA,Fa,SL,,,,,0,,0,GasA,TA,Y,SBrkr,1535,0,1535,2,0,TA,8,TF,0,,Attchd,1979.0,Unf,2,TA,TA,Y,WD,Alloca,118964
103,RLD,94.0,10402,Paved,IR1,Lvl,AllPub,C,GS,CollgCr,Norm,Norm,1Fam,1Story,7,2009,2009,Gable,SS,VinylSd,VinylSd,None,0.0,TA,TA,PC,Gd,TA,No,Unf,0,Unf,1226,GasA,Ex,Y,SBrkr,1226,0,1226,2,0,Gd,6,TF,0,,Attchd,2009.0,RFn,3,TA,TA,Y,WD,Normal,198900
104,RMD,70.04583333333333,7758,Paved,Reg,Lvl,AllPub,C,GS,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,1931,1950,Gable,SS,Stucco,Stucco,BrkFace,600.0,TA,Fa,PC,TA,TA,No,LwQ,224,Unf,1040,GasA,Ex,Y,FuseF,1226,592,1818,1,1,TA,7,TF,2,TA,Detchd,1951.0,Unf,1,TA,TA,Y,WD,Normal,169500
105,FVR,75.0,9375,Paved,Reg,Lvl,AllPub,I,GS,Somerst,Norm,Norm,1Fam,2Story,8,2003,2004,Hip,SS,VinylSd,VinylSd,BrkFace,768.0,Gd,TA,PC,Ex,TA,No,Unf,0,Unf,1053,GasA,Ex,Y,SBrkr,1053,939,1992,2,1,Gd,9,TF,1,Gd,Attchd,2003.0,RFn,2,TA,TA,Y,WD,Normal,250000
106,RMD,60.0,10800,Paved,Reg,Lvl,AllPub,I,GS,OldTown,Norm,Norm,1Fam,1Story,4,1885,1995,Mansard,SS,VinylSd,VinylSd,None,0.0,TA,TA,BT,Fa,TA,No,Unf,0,Unf,641,GasA,Gd,Y,SBrkr,1047,0,1047,1,0,TA,6,TF,0,,Detchd,1954.0,Unf,1,Fa,Fa,N,WD,Normal,100000
107,RMD,50.0,6000,Paved,Reg,Lvl,AllPub,I,GS,OldTown,Norm,Norm,1Fam,1Story,5,1948,1950,Gable,SS,VinylSd,VinylSd,None,0.0,TA,TA,CB,TA,TA,No,ALQ,104,BLQ,789,GasA,Ex,Y,SBrkr,789,0,789,1,0,TA,5,TF,0,,Detchd,1948.0,Unf,1,TA,TA,Y,WD,Partial,115000
108,RMD,85.0,8500,Paved,Reg,Lvl,AllPub,C,GS,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,1919,2005,Gable,SS,CemntBd,CmentBd,None,0.0,TA,TA,CB,TA,TA,No,Unf,0,Unf,793,GasW,TA,N,FuseF,997,520,1517,2,0,Fa,7,TF,0,,,,,0,,,N,WD,Normal,115000
109,RLD,105.0,11751,Paved,IR1,Lvl,AllPub,I,GS,NWAmes,Norm,Norm,1Fam,1Story,6,1977,1977,Hip,SS,Plywood,Plywood,BrkFace,480.0,TA,TA,CB,Gd,TA,No,BLQ,705,Unf,1844,GasA,Ex,Y,SBrkr,1844,0,1844,2,0,TA,7,TF,1,TA,Attchd,1977.0,RFn,2,TA,TA,Y,COD,Normal,190000
110,RLD,75.0,9525,Paved,Reg,Lvl,AllPub,I,GS,Edwards,Norm,Norm,1Fam,1.5Fin,6,1954,1972,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CB,TA,Fa,No,Rec,444,Unf,994,GasA,Gd,Y,SBrkr,1216,639,1855,2,0,TA,7,TF,0,,Attchd,1954.0,Unf,1,TA,TA,Y,WD,Normal,136900
111,RLD,70.04583333333333,7750,Paved,IR1,Lvl,AllPub,I,GS,Gilbert,Norm,Norm,1Fam,SLvl,7,2000,2000,Gable,SS,VinylSd,VinylSd,None,0.0,TA,TA,PC,Gd,TA,No,GLQ,250,Unf,384,GasA,Ex,Y,SBrkr,774,656,1430,2,1,TA,7,TF,1,TA,BuiltIn,2000.0,Fin,2,TA,TA,Y,WD,Normal,180000
112,RLD,77.0,9965,Paved,Reg,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,1Fam,2Story,7,2007,2007,Gable,SS,VinylSd,VinylSd,Stone,220.0,Gd,TA,PC,Ex,TA,Av,GLQ,984,Unf,1264,GasA,Ex,Y,SBrkr,1282,1414,2696,2,1,Ex,10,TF,1,Gd,BuiltIn,2007.0,Fin,3,TA,TA,Y,New,Partial,383970
113,RLD,70.04583333333333,21000,Paved,Reg,Bnk,AllPub,C,GS,Crawfor,Norm,Norm,1Fam,1Story,6,1953,1953,Hip,SS,Wd Sdng,Wd Sdng,BrkFace,184.0,TA,Gd,CB,Gd,TA,Mn,ALQ,35,Rec,1809,GasA,TA,Y,SBrkr,2259,0,2259,2,0,Gd,7,TF,2,Gd,Basment,1953.0,Unf,2,TA,TA,Y,COD,Abnorml,217000
114,RLD,61.0,7259,Paved,IR1,Lvl,AllPub,I,MS,Crawfor,Norm,Norm,1Fam,2Story,6,1945,2002,Gambrel,SS,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CB,TA,TA,No,ALQ,774,LwQ,1028,GasA,Ex,Y,SBrkr,1436,884,2320,2,1,Gd,9,TF,1,TA,Detchd,1945.0,Unf,1,TA,TA,Y,WD,Normal,259500
115,FVR,34.0,3230,Paved,Reg,Lvl,AllPub,C,GS,Somerst,Norm,Norm,TwnhsE,2Story,6,1999,1999,Gable,SS,MetalSd,MetalSd,BrkFace,1129.0,TA,TA,PC,Gd,TA,No,GLQ,419,Unf,729,GasA,Gd,Y,SBrkr,729,729,1458,2,1,TA,5,TF,1,Fa,Detchd,1999.0,Unf,2,TA,TA,Y,WD,Normal,176000
116,RLD,70.04583333333333,11616,Paved,Reg,Lvl,AllPub,I,GS,Sawyer,Norm,Norm,1Fam,1Story,5,1962,1962,Gable,SS,Wd Sdng,Wd Sdng,BrkFace,116.0,TA,TA,CB,TA,TA,No,LwQ,170,BLQ,1092,GasA,TA,Y,SBrkr,1092,0,1092,1,0,TA,6,TF,1,Po,Attchd,1962.0,Unf,1,TA,TA,Y,WD,Normal,139000
117,RLD,74.0,8536,Paved,Reg,Lvl,AllPub,C,GS,Edwards,Norm,Norm,1Fam,1Story,5,2006,2007,Gable,SS,VinylSd,VinylSd,None,0.0,TA,TA,PC,Gd,TA,No,Unf,0,Unf,1125,GasA,Gd,Y,SBrkr,1125,0,1125,1,1,TA,5,TF,0,,Attchd,2007.0,Unf,2,TA,TA,Y,New,Partial,155000
118,RLD,90.0,12376,Paved,Reg,Lvl,AllPub,C,GS,SawyerW,Norm,Norm,1Fam,2Story,7,1990,1990,Hip,SS,Plywood,Plywood,None,0.0,TA,TA,PC,Gd,TA,Mn,GLQ,1470,Unf,1673,GasA,Gd,Y,SBrkr,1699,1523,3222,3,0,Gd,11,TF,2,TA,Attchd,1990.0,Unf,3,TA,TA,Y,WD,Normal,320000
119,RLD,65.0,8461,Paved,Reg,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,1Fam,2Story,6,2005,2006,Gable,SS,VinylSd,VinylSd,None,0.0,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,728,GasA,Ex,Y,SBrkr,728,728,1456,2,1,Gd,8,TF,1,Gd,Attchd,2005.0,Fin,2,TA,TA,Y,New,Partial,163990
120,RLD,70.04583333333333,21453,Paved,IR1,Low,AllPub,CulDSac,SS,ClearCr,Norm,Norm,1Fam,SLvl,6,1969,1969,Flat,ME,Plywood,Plywood,None,0.0,TA,TA,CB,TA,TA,Gd,ALQ,938,Unf,938,GasA,Ex,Y,SBrkr,988,0,988,1,0,TA,4,TF,2,TA,Attchd,1969.0,Unf,2,TA,TA,Y,WD,Normal,180000
121,RMD,50.0,6060,Paved,Reg,Lvl,AllPub,I,GS,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,1939,1950,Gable,SS,AsbShng,AsbShng,None,0.0,TA,TA,PC,TA,TA,No,Unf,0,Unf,732,GasA,Gd,Y,SBrkr,772,351,1123,1,0,TA,4,TF,0,,Detchd,1979.0,Unf,1,TA,TA,P,WD,Normal,100000
122,RLD,75.0,9464,Paved,Reg,Lvl,AllPub,C,GS,NAmes,Norm,Norm,1Fam,1Story,6,1958,1958,Hip,SS,MetalSd,MetalSd,BrkFace,135.0,TA,Gd,CB,TA,TA,No,BLQ,570,Unf,1080,GasA,Gd,Y,SBrkr,1080,0,1080,1,0,TA,5,TF,0,,Attchd,1958.0,Unf,1,TA,TA,Y,WD,Normal,136000
123,RLD,55.0,7892,Paved,Reg,Lvl,AllPub,I,GS,SawyerW,Norm,Norm,TwnhsE,1Story,6,1993,1993,Gable,SS,Plywood,Plywood,None,0.0,Gd,TA,PC,Gd,TA,No,GLQ,300,Unf,1199,GasA,Ex,Y,SBrkr,1199,0,1199,2,0,Gd,5,TF,0,,Attchd,1993.0,RFn,2,TA,TA,Y,WD,Normal,153900
124,RLD,48.0,17043,Paved,IR1,Lvl,AllPub,CulDSac,GS,NWAmes,Norm,Norm,1Fam,1Story,6,1979,1998,Gable,SS,HdBoard,HdBoard,None,0.0,TA,Gd,CB,Gd,Fa,No,Unf,0,Unf,1362,GasA,TA,Y,SBrkr,1586,0,1586,2,0,TA,7,TF,1,TA,Attchd,1979.0,Unf,2,TA,TA,Y,WD,Normal,181000
125,RMD,60.0,6780,Paved,Reg,Lvl,AllPub,I,GS,IDOTRR,Norm,Norm,2fmCon,1.5Fin,6,1935,1982,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CB,TA,TA,Av,GLQ,490,Unf,520,GasA,Gd,N,SBrkr,520,0,754,1,0,TA,5,TF,0,,,,,0,,,N,WD,Normal,84500
126,RLD,70.04583333333333,4928,Paved,IR1,Lvl,AllPub,I,GS,NPkVill,Norm,Norm,TwnhsE,1Story,6,1976,1976,Gable,SS,Plywood,Plywood,None,0.0,TA,TA,CB,Gd,TA,No,ALQ,120,Unf,1078,GasA,TA,Y,SBrkr,958,0,958,2,0,TA,5,TF,1,TA,Attchd,1977.0,RFn,2,TA,TA,Y,WD,Normal,128000
127,RMD,55.0,4388,Paved,IR1,Bnk,AllPub,I,GS,OldTown,Feedr,Norm,1Fam,1.5Unf,5,1930,1950,Gable,SS,WdShing,Wd Sdng,None,0.0,TA,Gd,BT,TA,TA,No,LwQ,116,Unf,672,GasA,Ex,Y,SBrkr,840,0,840,1,0,TA,5,TF,1,TA,,,,0,,,N,WD,Normal,87000
128,RLD,69.0,7590,Paved,Reg,Lvl,AllPub,I,GS,NAmes,PosN,Norm,1Fam,2Story,6,1966,1966,Gable,SS,VinylSd,VinylSd,BrkFace,266.0,TA,TA,CB,TA,TA,No,BLQ,512,Unf,660,GasA,TA,Y,SBrkr,660,688,1348,1,1,TA,6,TF,1,Fa,Attchd,1966.0,RFn,2,TA,TA,Y,WD,Normal,155000
129,RLD,69.0,8973,Paved,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,5,1958,1991,Gable,SS,Plywood,Plywood,BrkFace,85.0,TA,TA,CB,TA,TA,No,Rec,567,BLQ,1008,GasA,TA,Y,FuseA,1053,0,1053,1,1,Ex,6,TF,0,,2TFes,1998.0,RFn,2,TA,TA,Y,WD,Abnorml,150000
130,RLD,88.0,14200,Paved,Reg,Lvl,AllPub,C,GS,NAmes,Norm,Norm,1Fam,2Story,7,1966,1966,Gable,SS,MetalSd,MetalSd,BrkFace,309.0,TA,TA,CB,TA,TA,No,Rec,445,Unf,924,GasA,Ex,Y,SBrkr,1216,941,2157,2,1,Gd,8,TF,2,Gd,Attchd,1966.0,Fin,2,TA,TA,Y,WD,Normal,226000
